Hereford2NW,5,12,161.5,-226.3,98.77,-12.16,0.43
Jayton1SSE,5,1,-11426,7833.4,-1923.4,207.06,-8.33
Jayton1SSE,5,2,3059.9,-3780.3,1530.4,-243.77,13.38
Jayton1SSE,5,3,-7745,5281.1,-1306.7,147.53,-6.48
Jayton1SSE,5,4,2287.2,-1991,591.93,-64.14,2.18
Jayton1SSE,5,5,465.5,-427.2,113.27,-2.47,-0.67
Jayton1SSE,5,6,-333.43,275.53,-106.28,25.75,-1.88
Jayton1SSE,5,7,1334.9,-1107.6,316.4,-30.16,0.81
Jayton1SSE,5,8,976.52,-550.58,56.82,15.74,-1.74
Jayton1SSE,5,9,1101,-1005.2,313.77,-33.45,1.12
Jayton1SSE,5,10,17270,-14025,4147.3,-519.61,23.37
Jayton1SSE,5,11,35171,-26067,7038.5,-807.33,33.04
Jayton1SSE,5,12,-58985,48570,-14873,2015.6,-101.77
Junction1SSW,5,1,-3088,2985.2,-1014.8,146.05,-7.44
Junction1SSW,5,2,-457.84,740.26,-448.47,121.58,-11.59
Junction1SSW,5,3,-961.7,1278.5,-617.5,130.41,-9.68
Junction1SSW,5,4,-153.45,127.74,-41.51,10.93,-1
Junction1SSW,5,5,-253.73,351.43,-176.99,40.59,-3.09
Junction1SSW,5,6,117.63,-76.1,-25.31,27.07,-3.98
Junction1SSW,5,7,1772.6,-1744.2,580.76,-69.87,2.37
Junction1SSW,5,8,-835.47,1170.8,-593.08,128.57,-9.16
Junction1SSW,5,9,-181.17,322.19,-203.73,55.98,-4.88
Junction1SSW,5,10,-2079.8,2600.6,-1209.2,250.47,-18.94
Junction1SSW,5,11,-1810.3,2042.5,-830.04,146.67,-9.22
Junction1SSW,5,12,-3515.6,3413.6,-1195.3,181.71,-9.82
Lamesa2SE,5,1,-4037.7,2301.8,-437.69,37.47,-1.13
Lamesa2SE,5,2,4783,-3576.3,929.91,-91.7,2.97
Lamesa2SE,5,3,-1859,1637.7,-544.68,82.75,-3.98
Lamesa2SE,5,4,-1919.7,1657.3,-521.62,72.62,-3
Lamesa2SE,5,5,-195.95,168.15,-59.26,13.04,-0.52
Lamesa2SE,5,6,55.34,-20.87,-16.92,10.46,-0.53
Lamesa2SE,5,7,-1.79,74.06,-62.19,18.09,-0.84
Lamesa2SE,5,8,-803.53,713.73,-240.61,38.07,-1.52
Lamesa2SE,5,9,57.43,-63.92,15.02,3.63,-0.23
Lamesa2SE,5,10,26.82,83.79,-83.13,24.7,-1.45
Lamesa2SE,5,11,-12007,8150.6,-2057.2,232.15,-9.15
Lamesa2SE,5,12,3374.9,-2836.4,829.71,-93.86,3.73
Levelland4S,5,1,2444.1,-2763.6,1112,-182.73,10.52
Levelland4S,5,2,3317.8,-3453.4,1291.2,-199.28,10.82
Levelland4S,5,3,64.08,-23.02,-29.42,19.18,-2.16
Levelland4S,5,4,-314.24,434.27,-223.8,52.02,-3.77
Levelland4S,5,5,-51.91,70.42,-37.95,11.63,-0.84
